Order ID,Order Date,Customer ID,Product ID,Product Name,Product Type,Quantity,Customer Name,Email,Country,Category,Unit Price,Profit,,
SNZ-44595-152,12-Aug-2022,06136-65250-PG,L-L-0.2,Dell UltraSharp U2723QE,Monitor,1,Kim Kemery,kkemeryra@t.co,United States,Monitor,679.00 €,229.00 €,,
GQA-37241-629,01-Jan-2020,08405-33165-BS,A-M-0.5,Google Pixel 8,Smartphone,1,Fanchette Parlot,fparlotrb@forbes.com,United States,Smartphone,759.00 €,259.00 €,,
WVV-79948-067,18-Jan-2021,66070-30559-WI,E-D-1,Philips Ambilight 55PUS8908,TV,1,Ramon Cheak,rcheakrc@tripadvisor.com,Ireland,TV,700.00 €,240.00 €,,
LHX-81117-166,31-Dec-2021,01282-28364-RZ,R-D-0.5,Huawei MateBook D16,Laptop,1,Koressa O'Geneay,kogeneayrd@utexas.edu,United States,Laptop,699.00 €,234.00 €,,
GCD-75444-320,04-May-2020,51277-93873-RP,B-M-0.2,Apple Watch Series 10,Wearable,3,Claudell Ayre,cayrere@symantec.com,United States,Wearable,450.00 €,450.00 €,,
SGA-30059-217,20-Feb-2021,84405-83364-DG,C-L-2.5,Bose SoundLink Flex,Bluetooth Speaker,2,Lorianne Kyneton,lkynetonrf@macromedia.com,United Kingdom,Bluetooth Speaker,150.00 €,100.00 €,,
GNL-98714-885,07-Mar-2020,83731-53280-YC,F-D-2.5,Panasonic Lumix G100,Camera,1,Adele McFayden,,United Kingdom,Camera,500.00 €,170.00 €,,
OQA-93249-841,05-Apr-2019,03917-13632-KC,L-M-0.5,MSI MPG Trident 3,PC,1,Herta Layne,,United States,PC,"1,299.00 €",449.00 €,,
DUV-12075-132,06-Jun-2022,62494-09113-RP,L-L-1,AOC 24G2SPU,Monitor,3,Marguerite Graves,,United States,Monitor,189.00 €,192.00 €,,
DUV-12075-132,06-Jun-2022,62494-09113-RP,A-L-0.2,Samsung Galaxy A55,Smartphone,3,Marguerite Graves,,United States,Smartphone,480.00 €,540.00 €,,
KPO-24942-184,21-Mar-2021,70567-65133-CN,E-L-0.5,Samsung Galaxy Buds3 Pro,Headphones,3,Desdemona Eye,,Ireland,Headphones,230.00 €,240.00 €,,
SRJ-79353-838,19-Dec-2021,77869-81373-AY,R-M-1,Microsoft Surface Laptop 6,Laptop,3,Margarette Sterland,,United States,Laptop,"1,399.00 €","1,257.00 €",,
XBV-40336-071,17-Feb-2021,38536-98293-JZ,B-L-0.5,"Hisense U8KQ 55""",TV,1,Catharine Scoines,,Ireland,TV,800.00 €,270.00 €,,
RLM-96511-467,06-Jan-2020,43014-53743-XK,C-M-2.5,HP 930 Creator Mouse,Mouse,2,Jennica Tewelson,jtewelsonrn@samsung.com,United States,Mouse,60.00 €,44.00 €,,
AEZ-13242-456,04-May-2022,62494-09113-RP,F-M-2.5,Canon EOS R50,Camera,1,Marguerite Graves,,United States,Camera,700.00 €,240.00 €,,
UME-75640-698,11-Oct-2019,62494-09113-RP,G-M-1,Sony PlayStation 5,Gaming Console,2,Marguerite Graves,,United States,Gaming Console,550.00 €,340.00 €,,
GJC-66474-557,03-Aug-2021,64965-78386-MY,L-D-0.5,Sony WH-1000XM5,Headphones,2,Nicolina Jenny,njennyrq@bigcartel.com,United States,Headphones,380.00 €,260.00 €,,
IRV-20769-219,15-Oct-2020,77131-58092-GE,A-D-2.5,Honor Magic6 Lite,Smartphone,3,Vidovic Antonelli,,United Kingdom,Smartphone,330.00 €,330.00 €,,
